0, -0.034700
1, -0.034600
2, -0.035600
3, -0.032400
4, -0.031000
5, -0.026500
6, -0.024800
7, -0.023000
8, -0.020200
9, -0.015100
10, -0.014300
11, -0.015200
12, -0.015800
13, -0.017800
14, -0.019400
15, -0.022700
16, -0.026300
17, -0.027900
18, -0.030800
19, -0.031600
20, -0.032500
21, -0.029500
22, -0.027900
23, -0.026500
24, -0.024000
25, -0.021900
26, -0.021800
27, -0.021600
28, -0.024300
29, -0.026600
30, -0.024800
31, -0.019800
32, -0.020300
33, -0.019400
34, -0.015000
35, -0.012700
36, -0.011500
37, -0.014000
38, -0.013000
39, -0.012200
40, -0.012000
41, -0.012700
42, -0.018900
43, -0.020000
44, -0.023600
45, -0.029300
46, -0.032500
47, -0.033900
48, -0.037000
49, -0.039000
50, -0.040000
51, -0.037400
52, -0.033600
53, -0.030100
54, -0.028600
55, -0.024500
56, -0.021000
57, -0.021600
58, -0.022600
59, -0.023400
60, -0.020400
61, -0.019100
62, -0.020800
63, -0.020000
64, -0.018600
65, -0.018700
66, -0.020500
67, -0.020800
68, -0.021600
69, -0.020000
70, -0.020500
71, -0.023300
72, -0.024400
73, -0.025800
74, -0.029400
75, -0.032900
76, -0.035000
77, -0.034100
78, -0.034900
79, -0.035200
80, -0.032700
81, -0.028400
82, -0.023200
83, -0.017400
84, -0.013800
85, -0.008700
86, -0.006600
87, -0.007800
88, -0.011100
89, -0.014200
90, -0.015100
91, -0.014900
92, -0.019300
93, -0.020400
94, -0.021400
95, -0.022500
96, -0.023700
97, -0.026000
98, -0.025700
99, -0.025700
100, -0.027300
101, -0.029600
102, -0.031200
103, -0.032400
104, -0.033600
105, -0.035800
106, -0.036600
107, -0.036600
108, -0.034600
109, -0.033800
110, -0.031100
111, -0.027800
112, -0.020200
113, -0.017000
114, -0.012400
115, -0.011300
116, -0.010800
117, -0.012900
118, -0.017900
119, -0.020900
120, -0.023600
121, -0.025000
122, -0.026400
123, -0.026800
124, -0.026700
125, -0.026100
126, -0.027900
127, -0.028300
128, -0.026800
129, -0.026200
130, -0.024500
131, -0.024200
132, -0.024000
133, -0.021600
134, -0.021800
135, -0.022300
136, -0.021800
137, -0.021800
138, -0.021300
139, -0.019200
140, -0.020200
141, -0.017000
142, -0.014600
143, -0.012700
144, -0.012400
145, -0.013700
146, -0.013900
147, -0.018700
148, -0.022700
149, -0.026800
150, -0.029000
151, -0.030700
152, -0.033200
153, -0.034400
154, -0.032000
155, -0.031100
156, -0.032000
157, -0.032400
158, -0.028100
159, -0.024500
160, -0.022700
161, -0.021700
162, -0.020100
163, -0.018200
164, -0.020000
165, -0.021100
166, -0.023900
167, -0.024500
168, -0.025400
169, -0.028700
170, -0.028600
171, -0.026000
172, -0.023400
173, -0.021000
174, -0.018600
175, -0.016400
176, -0.018500
177, -0.021500
178, -0.022600
179, -0.028400
180, -0.028800
181, -0.027100
182, -0.028900
183, -0.027200
184, -0.023600
185, -0.019000
186, -0.018100
187, -0.017100
188, -0.014000
189, -0.010500
190, -0.009600
191, -0.009200
192, -0.011600
193, -0.012300
194, -0.015600
195, -0.019900
196, -0.024200
197, -0.026800
198, -0.028400
199, -0.030500
200, -0.031500
201, -0.030000
202, -0.027700
203, -0.026600
204, -0.025200
205, -0.023800
206, -0.023700
207, -0.024600
208, -0.028000
209, -0.030700
210, -0.029700
211, -0.028000
212, -0.026300
213, -0.023000
214, -0.021300
215, -0.017700
216, -0.017200
217, -0.019700
218, -0.018300
219, -0.017700
220, -0.015900
221, -0.020000
222, -0.021700
223, -0.021200
224, -0.024200
225, -0.027400
226, -0.030100
227, -0.032400
228, -0.033100
229, -0.034200
230, -0.034900
231, -0.030900
232, -0.027400
233, -0.022200
234, -0.019400
235, -0.016900
236, -0.012500
237, -0.014000
238, -0.015000
239, -0.014700
240, -0.013800
241, -0.012000
242, -0.013800
243, -0.012100
244, -0.012000
245, -0.013500
246, -0.016300
247, -0.018700
248, -0.019000
249, -0.019600
250, -0.020600
251, -0.023400
252, -0.024700
253, -0.026300
254, -0.029800
255, -0.034400
256, -0.037600
257, -0.037300
258, -0.037300
259, -0.037800
260, -0.035500
261, -0.030200
262, -0.025700
263, -0.019600
264, -0.016500
265, -0.011700
266, -0.011000
267, -0.012500
268, -0.015300
269, -0.017700
270, -0.020100
271, -0.022200
272, -0.023500
273, -0.022900
274, -0.023400
275, -0.023100
276, -0.023300
277, -0.025200
278, -0.024400
279, -0.023700
280, -0.024400
281, -0.025700
282, -0.026600
283, -0.026900
284, -0.026100
285, -0.028200
286, -0.029800
287, -0.028400
288, -0.026400
289, -0.023400
290, -0.021900
291, -0.017500
292, -0.011800
293, -0.008500
294, -0.005300
295, -0.003900
296, -0.005000
297, -0.008700
298, -0.014900
299, -0.019500
300, -0.022200
301, -0.025300
302, -0.025500
303, -0.027700
304, -0.027300
305, -0.027900
306, -0.029900
307, -0.031700
308, -0.031200
309, -0.029800
310, -0.028600
311, -0.029300
312, -0.028600
313, -0.026800
314, -0.026200
315, -0.027000
316, -0.027000
317, -0.025000
318, -0.024500
319, -0.024000
320, -0.024800
321, -0.020400
322, -0.018500
323, -0.016800
324, -0.015900
325, -0.015200
326, -0.016600
327, -0.019400
328, -0.024100
329, -0.026600
330, -0.028000
331, -0.029000
332, -0.030300
333, -0.029700
334, -0.027600
335, -0.026300
336, -0.026300
337, -0.025300
338, -0.022500
339, -0.017700
340, -0.014200
341, -0.014000
342, -0.010800
343, -0.011000
344, -0.012200
345, -0.013900
346, -0.016600
347, -0.017800
348, -0.018700
349, -0.022600
350, -0.022500
351, -0.021400
352, -0.018700
353, -0.016700
354, -0.016100
355, -0.013900
356, -0.013300
357, -0.013000
358, -0.002900
359, 0.000100


0, -0.028710
1, -0.027744
2, -0.029632
3, -0.028962
4, -0.024804
5, -0.022037
6, -0.019187
7, -0.018825
8, -0.014941
9, -0.011544
10, -0.010004
11, 0.001922
12, 0.001080
13, -0.012051
14, -0.012428
15, -0.007123
16, -0.022036
17, -0.023344
18, -0.026268
19, -0.024998
20, -0.024478
21, -0.027096
22, -0.025594
23, -0.023263
24, -0.020880
25, -0.019913
26, -0.018938
27, -0.019631
28, -0.021579
29, -0.021414
30, -0.022677
31, -0.017911
32, -0.018234
33, -0.015958
34, -0.010081
35, -0.009722
36, -0.009202
37, -0.007314
38, -0.006150
39, -0.006819
40, -0.009463
41, -0.010564
42, -0.013316
43, -0.016790
44, -0.016283
45, -0.023572
46, -0.025813
47, -0.029972
48, -0.030844
49, -0.033779
50, -0.034482
51, -0.032439
52, -0.027104
53, -0.023865
54, -0.023087
55, -0.020122
56, -0.016169
57, -0.016394
58, -0.017830
59, -0.017636
60, -0.015621
61, -0.014536
62, -0.016836
63, -0.015364
64, -0.014752
65, -0.014449
66, -0.014452
67, -0.015755
68, -0.018428
69, -0.017703
70, -0.018411
71, -0.018206
72, -0.019950
73, -0.019839
74, -0.024895
75, -0.029895
76, -0.030121
77, -0.032272
78, -0.031797
79, -0.032491
80, -0.028135
81, -0.025697
82, -0.019022
83, -0.013175
84, -0.010589
85, -0.008436
86, 0.008930
87, -0.002285
88, -0.006541
89, -0.000777
90, -0.009033
91, -0.013074
92, -0.015443
93, -0.014851
94, 0.025963
95, -0.016424
96, -0.016890
97, -0.019146
98, -0.020056
99, -0.020091
100, -0.022198
101, -0.025026
102, -0.025889
103, -0.024562
104, -0.027996
105, -0.029460
106, -0.031382
107, -0.031439
108, -0.029735
109, -0.028567
110, -0.024755
111, -0.022241
112, -0.015659
113, -0.010815
114, -0.006814
115, -0.007559
116, -0.004519
117, -0.007747
118, -0.012134
119, -0.018851
120, -0.020422
121, -0.020309
122, -0.022556
123, -0.023399
124, -0.021085
125, -0.021692
126, -0.024369
127, -0.025358
128, -0.024419
129, -0.023853
130, -0.020363
131, -0.021556
132, -0.020873
133, -0.019546
134, -0.018491
135, -0.018607
136, -0.019163
137, -0.017731
138, -0.014900
139, -0.015849
140, -0.017346
141, -0.014960
142, -0.009872
143, -0.007710
144, -0.008075
145, -0.008716
146, -0.008677
147, -0.011205
148, -0.016520
149, -0.021279
150, -0.020895
151, -0.026074
152, -0.025072
153, -0.027834
154, -0.025365
155, -0.025936
156, -0.026988
157, -0.026947
158, -0.024306
159, -0.019811
160, -0.018237
161, -0.016623
162, -0.013516
163, -0.014398
164, -0.014915
165, -0.017146
166, -0.014536
167, -0.018607
168, -0.018370
169, -0.023207
170, -0.024206
171, -0.021845
172, -0.014861
173, -0.016473
174, -0.015412
175, -0.014006
176, -0.013438
177, -0.013693
178, -0.022632
179, -0.023548
180, -0.025101
181, -0.024971
182, -0.025772
183, -0.023683
184, -0.020669
185, -0.016952
186, -0.016895
187, -0.014022
188, -0.011613
189, -0.006332
190, 0.005610
191, -0.007474
192, -0.006334
193, -0.009221
194, -0.011160
195, -0.013342
196, -0.019972
197, -0.021100
198, -0.022538
199, -0.026694
200, -0.025483
201, -0.026881
202, -0.023767
203, -0.021929
204, -0.019274
205, -0.018030
206, -0.018507
207, -0.017521
208, -0.021888
209, -0.024864
210, -0.024435
211, -0.022184
212, -0.016293
213, -0.018620
214, -0.014572
215, -0.012216
216, -0.011400
217, -0.010987
218, -0.011182
219, -0.012475
220, -0.013332
221, -0.015206
222, -0.014305
223, -0.014054
224, -0.019151
225, -0.021346
226, -0.025270
227, -0.028750
228, -0.028534
229, -0.031717
230, -0.031442
231, -0.028322
232, -0.023082
233, -0.020048
234, -0.018105
235, -0.012749
236, -0.008982
237, -0.007936
238, -0.010385
239, -0.013167
240, -0.011150
241, -0.009479
242, -0.010838
243, -0.008865
244, -0.010662
245, -0.010425
246, -0.001033
247, -0.012566
248, -0.016516
249, -0.015109
250, -0.015044
251, -0.019075
252, -0.008475
253, -0.021209
254, -0.025992
255, -0.029390
256, -0.029213
257, -0.032203
258, -0.031246
259, -0.032725
260, -0.031103
261, -0.025741
262, -0.020249
263, -0.012761
264, -0.012577
265, -0.008378
266, -0.005984
267, -0.006252
268, -0.008706
269, -0.012255
270, -0.014264
271, -0.017075
272, -0.017735
273, -0.018768
274, -0.019480
275, -0.016042
276, -0.019390
277, -0.021493
278, -0.022472
279, -0.021273
280, -0.013613
281, -0.023303
282, -0.022032
283, -0.022236
284, -0.024737
285, -0.027024
286, -0.019142
287, -0.025126
288, -0.023950
289, -0.021567
290, -0.018637
291, -0.013928
292, -0.008222
293, -0.005435
294, -0.001613
295, 0.000812
296, -0.001176
297, -0.004362
298, -0.011931
299, -0.013504
300, -0.017782
301, -0.020556
302, -0.022236
303, -0.021192
304, -0.021954
305, -0.020377
306, -0.023948
307, -0.025319
308, -0.026230
309, -0.024452
310, -0.022618
311, -0.022821
312, -0.023007
313, -0.021359
314, -0.018938
315, -0.021515
316, -0.021301
317, -0.018493
318, -0.019412
319, -0.017803
320, -0.018848
321, -0.015291
322, -0.012720
323, -0.010272
324, -0.010748
325, -0.009308
326, -0.009959
327, -0.015126
328, -0.020435
329, -0.019124
330, -0.023520
331, -0.023930
332, -0.026947
333, -0.027834
334, -0.012687
335, -0.011978
336, -0.024030
337, -0.023154
338, -0.018095
339, -0.013200
340, -0.012282
341, -0.007007
342, -0.005369
343, -0.006748
344, -0.006791
345, -0.011231
346, -0.011707
347, -0.012973
348, -0.003079
349, -0.017990
350, -0.008034
351, -0.016706
352, -0.014965
353, 0.000067
354, -0.009355
355, 0.003017
356, -0.005645
357, -0.007138
358, 0.015881
359, 0.004102